customerID,p_oof,MonthlyCharges,Contract
8757-TFHHJ,0.50364465,49.8,Month-to-month
4523-WXCEF,0.41391328,101.1,Month-to-month
1468-DEFNC,0.01674611,24.4,Two year
5119-KEPFY,0.3808748,95.0,Month-to-month
8364-TRMMK,0.4369703,50.65,Month-to-month
0916-KNFAJ,0.019682404,69.9,Two year
8319-QBEHW,0.1390418,39.95,One year
3063-QFSZL,0.6879631,55.4,Month-to-month
8775-LHDJH,0.85208017,90.6,Month-to-month
9625-QNLUX,0.07341915,103.25,Two year
3097-NQYSN,0.73182935,86.85,Month-to-month
4024-CSNBY,0.059370346,94.25,Two year
7110-BDTWG,0.041616533,47.05,Two year
7493-GVFIO,0.011569246,20.55,Two year
0690-SRQID,0.19615698,19.65,Month-to-month
9605-WGJVW,0.8659153,70.2,Month-to-month
9114-DPSIA,0.015948687,81.0,Two year
4700-UBQMV,0.12397798,75.9,One year
7711-GQBZC,0.010724301,24.7,Two year
3565-UNOCC,0.55209434,99.05,Month-to-month
4627-MIHJH,0.07348242,110.25,Two year
9795-NREXC,0.022307282,85.0,Two year
8573-CGOCC,0.10216521,19.75,Month-to-month
7356-AYNJP,0.081655405,23.9,One year
9249-FXSCK,0.16482103,111.25,One year
5493-SDRDQ,0.3333815,55.1,Month-to-month
6286-SUUWT,0.29371142,19.95,Month-to-month
4819-HJPIW,0.1466158,25.15,Month-to-month
8654-DHAOW,0.44054922,54.15,Month-to-month
5438-QMDDL,0.2199748,59.8,Month-to-month
9812-GHVRI,0.26569462,83.85,Month-to-month
5553-AOINX,0.30008873,104.9,One year
1228-ZLNBX,0.27551213,75.3,Month-to-month
4226-KKDON,0.3017221,66.65,Month-to-month
3831-YCPUO,0.051841307,109.5,Two year
7445-WMRBW,0.060730305,73.85,One year
3308-DGHKL,0.011591619,19.3,Two year
9924-JPRMC,0.08717874,118.2,Two year
0080-EMYVY,0.06814958,51.45,One year
6218-KNUBD,0.2683999,59.45,Month-to-month
7337-CINUD,0.02284452,19.5,Two year
7609-NRNCA,0.042918634,19.55,One year
0623-EJQEG,0.11565381,93.55,One year
7153-CHRBV,0.05088826,59.3,One year
0871-URUWO,0.631336,102.25,Month-to-month
9190-MFJLN,0.51015556,95.9,Month-to-month
6198-PNNSZ,0.16410497,109.8,One year
3317-VLGQT,0.6466365,78.1,Month-to-month
4132-POCZS,0.22424833,39.9,Month-to-month
5614-DNZCE,0.018402874,64.9,Two year
1095-JUDTC,0.34773478,95.05,Month-to-month
3896-RCYYE,0.13459139,53.4,Month-to-month
9638-JIQYA,0.55383015,24.9,Month-to-month
3258-SANFR,0.2951803,44.7,Month-to-month
3726-TBHQT,0.042462584,114.0,Two year
3190-ITQXP,0.012412166,20.25,Two year
0870-VEMYL,0.20476864,53.85,Month-to-month
4833-QTJNO,0.13694993,83.85,Month-to-month
3039-MJSLN,0.16708562,20.2,Month-to-month
0178-CIIKR,0.1719949,19.95,Month-to-month
5385-SUIRI,0.4186706,104.2,Month-to-month
3982-XWFZQ,0.23252049,50.25,Month-to-month
5774-QPLTF,0.035147686,20.35,One year
2322-VCZHZ,0.43931308,90.0,Month-to-month
5010-IPEAQ,0.013659361,54.2,Two year
4009-ALQFH,0.5472722,99.5,Month-to-month
6383-ZTSIW,0.18336663,99.1,One year
8990-YOZLV,0.012074694,66.9,Two year
3069-SSVSN,0.23975968,25.85,One year
5222-IMUKT,0.38658187,91.05,Month-to-month
3627-FCRDW,0.48037544,71.0,Month-to-month
7562-GSUHK,0.39552632,93.2,Month-to-month
6685-XSHHU,0.013583505,20.95,Two year
8901-UPRHR,0.088474646,109.2,Two year
4903-UYAVB,0.1173844,19.35,Month-to-month
0118-JPNOY,0.3960259,85.8,Month-to-month
6776-TLWOI,0.18104368,19.85,Month-to-month
3845-FXCYS,0.3242042,19.65,Month-to-month
5857-XRECV,0.10943868,20.5,One year
0725-CXOTM,0.09233218,89.65,One year
4343-EJVQB,0.36963704,74.35,Month-to-month
9000-PLFUZ,0.08572684,49.45,Two year
3427-GGZZI,0.5869347,89.1,Month-to-month
7779-ORAEL,0.027767494,75.15,Two year
0644-OQMDK,0.68189555,70.65,Month-to-month
4077-CROMM,0.48430923,104.2,Month-to-month
3154-CFSZG,0.24286288,90.05,Month-to-month
2868-MZAGQ,0.8569401,79.25,Month-to-month
4847-QNOKA,0.5286679,44.9,Month-to-month
2220-IAHLS,0.299869,19.4,Month-to-month
1658-XUHBX,0.32291204,88.75,Month-to-month
6379-RXJRQ,0.56399626,70.1,Month-to-month
2378-HTWFW,0.3261014,91.0,Month-to-month
8650-RHRKE,0.52661973,29.65,Month-to-month
4377-VDHYI,0.19515367,90.8,One year
0475-RIJEP,0.33135393,77.85,Month-to-month
1260-TTRXI,0.4644724,54.3,Month-to-month
3719-TDVQB,0.019702354,18.95,Two year
6328-ZPBGN,0.73901534,95.15,Month-to-month
0201-MIBOL,0.07967721,102.4,Two year
4937-QPZPO,0.28913352,99.9,One year
2925-VDZHY,0.01691328,88.7,Two year
6981-TDRFT,0.14689471,54.3,One year
3413-CSSTH,0.1911883,55.7,Month-to-month
8033-VCZGH,0.29666626,103.95,One year
4789-KWMXN,0.17813271,110.85,One year
0224-NIJLP,0.016194733,20.15,Two year
7542-CYDDM,0.077628255,20.05,Month-to-month
4718-WXBGI,0.016154433,91.95,Two year
2867-UIMSS,0.8215767,80.5,Month-to-month
8495-PRWFH,0.21301593,55.65,Month-to-month
0439-IFYUN,0.57041544,74.7,Month-to-month
5716-LIBJC,0.38458046,104.15,One year
2868-LLSKM,0.06175258,83.65,One year
8111-RKSPX,0.60068905,72.2,Month-to-month
2988-QRAJY,0.09025676,110.05,Two year
1585-MQSSU,0.16209319,51.5,Month-to-month
0071-NDAFP,0.01401937,25.5,Two year
2856-NNASM,0.36572647,89.55,Month-to-month
7328-ZJAJO,0.014660589,19.5,Two year
6458-CYIDZ,0.52678865,80.7,Month-to-month
8559-CIZFV,0.043741863,77.5,One year
1090-PYKCI,0.10826222,105.1,One year
3058-WQDRE,0.2932716,25.15,Month-to-month
7547-EKNFS,0.3421369,95.25,Month-to-month
2279-AXJJK,0.29896337,95.65,Month-to-month
6769-DYBQN,0.2579285,85.0,Month-to-month
0909-SELIE,0.017367493,80.8,Two year
3417-TSCIC,0.08460844,24.85,One year
1042-HFUCW,0.06831494,54.75,One year
4439-JMPMT,0.6196387,85.75,Month-to-month
6537-OTKMY,0.2695086,50.75,One year
8999-EXMNO,0.010865276,20.15,Two year
6725-TPKJO,0.010244975,20.05,Two year
2446-BEGGB,0.81277734,98.25,Month-to-month
7162-WPHPM,0.016551027,71.6,Two year
1599-MMYRQ,0.050775908,81.45,One year
8821-KVZKQ,0.069400765,58.4,One year
1496-GGSUK,0.74740434,25.7,Month-to-month
6434-TTGJP,0.024524536,53.7,Two year
0042-JVWOJ,0.04443956,19.6,One year
0130-SXOUN,0.19472227,89.4,Month-to-month
2575-GFSOE,0.5768011,69.0,Month-to-month
2330-PQGDQ,0.07243992,84.2,One year
1452-UZOSF,0.06328784,106.1,Two year
2097-YVPKN,0.011092237,25.75,Two year
2842-JTCCU,0.5212404,46.05,Month-to-month
8597-CTXVJ,0.03790857,64.95,One year
6631-HMANX,0.022272531,85.45,Two year
9962-BFPDU,0.35262427,20.05,Month-to-month
3296-SILRA,0.7836106,76.4,Month-to-month
9681-OXGVC,0.8162001,100.5,Month-to-month
6394-HHHZM,0.17863803,20.7,Month-to-month
5995-LFTLE,0.016839482,25.3,Two year
5180-UCIIQ,0.18468407,40.05,Month-to-month
1932-UEDCX,0.49992144,100.6,Month-to-month
7153-OANIO,0.7412215,69.95,Month-to-month
5188-HGMLP,0.28201833,74.0,Month-to-month
0665-XHDJU,0.15507704,99.4,Two year
6521-YYTYI,0.88686794,93.3,Month-to-month
8878-HMWBV,0.5594691,49.15,Month-to-month
8265-HKSOW,0.05562882,107.45,Two year
3544-FBCAS,0.017703142,83.6,Two year
5331-RGMTT,0.48061946,99.05,Month-to-month
4759-PXTAN,0.10411383,80.1,One year
7054-DMVAS,0.026236942,65.3,Two year
3428-MMGUB,0.11352497,89.55,Two year
6549-BTYPG,0.02522753,60.8,Two year
7823-JSOAG,0.66426325,74.5,Month-to-month
3705-RHRFR,0.04678205,99.15,Two year
9374-YOLBJ,0.29753247,19.25,Month-to-month
9074-KGVOX,0.159452,39.45,Month-to-month
6128-DAFVY,0.2758946,44.85,Month-to-month
9933-QRGTX,0.07665917,97.2,Two year
4476-OSWTN,0.16943863,110.55,One year
3751-KTZEL,0.5433756,35.05,Month-to-month
1977-STDKI,0.8542042,73.0,Month-to-month
5066-GFJMM,0.19041628,19.9,Month-to-month
2661-GKBTK,0.023479778,76.95,Two year
0458-HEUZG,0.02750702,35.4,Two year
7268-WNTCP,0.009035791,20.45,Two year
0824-VWDPO,0.1174931,96.75,One year
8409-WQJUX,0.14101063,54.2,One year
2578-JQPHZ,0.05820947,100.1,Two year
3278-FSIXX,0.5674766,45.25,Month-to-month
5813-UECBU,0.42758164,83.85,Month-to-month
0328-GRPMV,0.83145255,70.1,Month-to-month
9746-UGFAC,0.027625712,20.85,One year
2946-KIQSP,0.20233066,33.45,Month-to-month
0625-AFOHS,0.010549523,20.2,Two year
6726-WEXXK,0.2358309,85.9,One year
4636-OLWOE,0.083709165,61.0,One year
4342-HENTK,0.7272086,70.65,Month-to-month
4685-ERGHK,0.15554535,86.9,One year
0885-HMGPY,0.013229499,69.4,Two year
5003-OKNNK,0.030985981,20.35,One year
4195-SMMNX,0.20072766,20.35,Month-to-month
7208-PSIHR,0.094931826,104.3,Two year
4012-ZTHBR,0.24793632,44.95,Month-to-month
0489-WMEMG,0.11965277,49.45,One year
7435-ZNUYY,0.05275181,20.6,One year
1354-YZFNB,0.023066802,19.55,Two year
6956-SMUCM,0.6752309,99.0,Month-to-month
2985-FMWYF,0.5660815,93.5,Month-to-month
2812-ENYMO,0.097640865,54.55,One year
2717-HVIZY,0.11789659,20.05,Month-to-month
3223-WZWJM,0.5539483,83.95,Month-to-month
3422-GALYP,0.76129735,79.45,Month-to-month
9053-JZFKV,0.05932828,116.2,Two year
2530-ENDWQ,0.064794526,93.7,Two year
2890-WFBHU,0.066373855,79.85,One year
0327-WFZSY,0.32299465,100.0,One year
7977-HXJKU,0.011245802,19.6,Two year
6615-ZGEDR,0.29691273,19.7,Month-to-month
7033-CLAMM,0.010376066,20.2,Two year
4023-RTIQM,0.1428008,50.4,One year
0864-FVJNJ,0.17381981,113.35,One year
7356-IWLFW,0.27205428,80.0,Month-to-month
9541-PWTWO,0.029991439,80.95,Two year
3967-VQOGC,0.01107062,24.9,Two year
7872-RDDLZ,0.15167765,54.9,Month-to-month
9250-WYPLL,0.5382358,75.55,Month-to-month
6308-CQRBU,0.12858553,109.25,Two year
2754-XBHTB,0.47650978,77.65,Month-to-month
1597-LHYNC,0.50349236,95.0,Month-to-month
0186-CAERR,0.18426833,116.3,One year
3043-SUDUA,0.05778972,19.9,Month-to-month
5442-BHQNG,0.6443359,70.35,Month-to-month
2169-RRLFW,0.011602184,25.6,Two year
5872-OEQNH,0.13581464,44.45,One year
3162-KKZXO,0.3719623,100.15,One year
7055-VKGDA,0.13915065,105.4,One year
0754-UKWQP,0.76609635,95.85,Month-to-month
8873-GLDMH,0.57812166,73.85,Month-to-month
5696-JVVQY,0.019968353,70.1,Two year
8946-BFWSG,0.010166807,25.25,Two year
7493-TPUWZ,0.8458266,79.15,Month-to-month
0547-HURJB,0.09718037,21.05,Month-to-month
8904-OPDCK,0.25551012,24.95,Month-to-month
8845-LWKGE,0.10026497,64.5,One year
1577-HKTFG,0.07045075,19.65,Month-to-month
8752-STIVR,0.744518,79.0,Month-to-month
0691-NIKRI,0.26206407,105.95,One year
5022-JNQEQ,0.5660338,75.85,Month-to-month
4558-FANTW,0.3643277,91.85,Month-to-month
3249-VHRIP,0.036526006,43.6,Two year
3736-BLEPA,0.13498521,91.25,One year
4701-LKOZD,0.017367117,89.75,Two year
6603-QWSPR,0.09616548,104.4,Two year
9921-QFQUL,0.35613883,90.15,Month-to-month
1929-ZCBHE,0.045392092,40.3,One year
4378-MYPGO,0.064716235,105.25,Two year
8651-ENBZX,0.30337775,106.0,One year
4129-LYCOI,0.1210326,104.0,Two year
7798-JVXYM,0.24804811,69.65,Month-to-month
8647-SDTWQ,0.33772346,74.3,Month-to-month
2696-ECXKC,0.15140182,100.9,One year
2081-KJSQF,0.36869204,20.25,Month-to-month
7623-TRNQN,0.492549,49.9,Month-to-month
3323-CPBWR,0.4321465,96.9,Month-to-month
9330-IJWIO,0.64913344,100.35,Month-to-month
3384-CTMSF,0.49729612,104.1,Month-to-month
0902-RFHOF,0.023223374,20.1,One year
9286-DOJGF,0.37470913,74.95,Month-to-month
6048-QBXKL,0.5615641,56.55,Month-to-month
9661-MHUMO,0.5419413,49.25,Month-to-month
7718-RXDGG,0.40776062,68.6,Month-to-month
1025-FALIX,0.3334799,69.05,Month-to-month
3451-VAWLI,0.013000309,19.7,Two year
3407-QGWLG,0.20537505,20.05,Month-to-month
1842-EZJMK,0.3054672,103.7,Month-to-month
2347-WKKAE,0.27760214,94.4,Month-to-month
8735-DCXNF,0.17384513,54.95,Month-to-month
3214-IYUUQ,0.08357993,93.7,One year
1936-UAFEH,0.051020388,110.25,Two year
3587-PMCOY,0.52914137,98.9,One year
8079-XRJRS,0.080617756,89.75,One year
1027-LKKQQ,0.020279098,80.45,Two year
7148-XZPHA,0.22478916,79.4,Month-to-month
8073-IJDCM,0.43111926,20.3,Month-to-month
5309-TAIKL,0.20078436,62.8,Month-to-month
6856-RAURS,0.62390745,74.9,Month-to-month
8778-LMWTJ,0.48816875,74.85,Month-to-month
9717-IOAAF,0.016986895,25.85,Two year
8884-ADFVN,0.8149673,101.95,Month-to-month
2845-KDHVX,0.013714881,68.3,Two year
0848-SOMKO,0.019006897,48.4,Two year
2720-WGKHP,0.8257033,94.0,Month-to-month
6734-FQAJX,0.08725204,105.05,Two year
2869-ADAWR,0.32350183,89.3,Month-to-month
1535-VTJOQ,0.015274491,25.15,Two year
6368-TZZDT,0.0231673,19.5,Two year
0943-ZQPXH,0.30578583,92.95,Month-to-month
1293-BSEUN,0.010045771,20.7,Two year
9894-EZEWG,0.6929548,74.3,Month-to-month
1302-TPUBN,0.013646614,19.35,Two year
7851-FLGGQ,0.4937797,44.65,Month-to-month
0637-UBJRP,0.44732463,84.05,Month-to-month
0940-OUQEC,0.5757311,80.7,Month-to-month
2378-VTKDH,0.482652,104.35,Month-to-month
0927-CNGRH,0.29697263,19.55,Month-to-month
8608-OZTLB,0.05460309,74.05,One year
2335-GSODA,0.019809661,40.1,Two year
1952-DVVSW,0.048198912,20.1,One year
0702-PGIBZ,0.7910059,101.7,Month-to-month
6656-GULJQ,0.01699618,83.55,Two year
9853-JFZDU,0.1269996,56.85,Month-to-month
1963-VAUKV,0.29828918,20.4,Month-to-month
3777-XROBG,0.010549942,19.55,Two year
6994-FGRHH,0.28292236,106.15,One year
4000-VGMQP,0.12830102,78.95,One year
3999-WRNGR,0.22728753,49.75,Month-to-month
3466-RITXD,0.3722542,92.4,Month-to-month
2680-XKKNJ,0.06518155,58.2,One year
3058-HJCUY,0.30117103,102.6,One year
2974-GGUXS,0.3731855,91.95,Month-to-month
7994-XIRTR,0.082749195,65.25,One year
3259-FDWOY,0.11790507,106.0,Two year
2101-RANCD,0.36872113,73.1,Month-to-month
7921-BEPCI,0.014335097,59.75,Two year
0807-ZABDG,0.25820306,55.1,Month-to-month
8510-TMWYB,0.029815128,59.8,Two year
3258-ZKPAI,0.050034873,116.6,Two year
1428-IEDPR,0.16419543,109.3,Two year
5298-GSTLM,0.19120944,101.4,One year
4450-YOOHP,0.24907865,50.65,Month-to-month
6728-CZFEI,0.10144468,56.15,One year
5748-RNCJT,0.107215285,106.5,Two year
3653-NCRDJ,0.04310728,19.2,One year
6121-TNHBO,0.07064046,83.0,One year
5119-NZPTV,0.66268104,70.1,Month-to-month
6519-ZHPXP,0.063094504,108.3,Two year
7739-LAXOG,0.35529572,91.05,Month-to-month
3472-QPRCH,0.013566423,25.25,Two year
8224-UAXBZ,0.10857021,45.35,One year
9610-WCESF,0.053978067,43.9,Two year
9776-CLUJA,0.34177908,77.5,Month-to-month
2486-WYVVE,0.13814253,79.3,One year
3865-ZYKAD,0.18230012,84.9,Month-to-month
1422-DGUBX,0.19422509,79.25,One year
2999-AANRQ,0.020797877,71.05,Two year
8668-KNZTI,0.07560652,53.75,One year
0480-KYJVA,0.010531128,24.25,Two year
6034-ZRYCV,0.039822783,54.2,Two year
9746-YKGXB,0.08155822,44.25,One year
3926-YZVVX,0.051411055,50.05,One year
6000-UKLWI,0.014628738,20.15,Two year
2079-FBMZK,0.45731044,69.25,Month-to-month
6332-FBZRI,0.032691766,69.35,One year
2096-XOTMO,0.10728761,19.35,Month-to-month
3266-FTKHB,0.01987305,19.15,Two year
8221-EQDGL,0.104067765,61.0,Month-to-month
2346-LOCWC,0.012115301,20.5,Two year
6608-QQLVK,0.6710787,50.5,Month-to-month
0298-XACET,0.024740972,50.2,Two year
7560-QJAVJ,0.018777417,79.6,Two year
2995-YWTCD,0.016360758,24.9,Two year
3551-HUAZH,0.8844784,74.4,Month-to-month
9137-UIYPG,0.36607933,106.9,Month-to-month
2809-ZMYOQ,0.55243206,101.35,Month-to-month
5084-OOVCJ,0.17844236,55.35,Month-to-month
0254-WWRKD,0.046239134,50.55,One year
7727-SHVZV,0.1152841,19.5,Month-to-month
6302-JGYRJ,0.100273244,79.45,One year
5339-PXDVH,0.6141251,90.65,Month-to-month
2205-LPVGL,0.06422351,89.85,One year
8782-NUUOL,0.08529233,79.0,One year
3685-YLCMQ,0.3322533,104.65,One year
7601-WFVZV,0.28160918,19.55,Month-to-month
4609-KNNWG,0.012397327,19.9,Two year
4868-AADLV,0.2024189,116.25,One year
9529-OFXHY,0.5123954,87.75,Month-to-month
8634-MPHTR,0.5289504,100.05,Month-to-month
2669-QVCRG,0.2942239,81.3,Month-to-month
2478-EEWWM,0.31928113,44.3,Month-to-month
9174-IHETN,0.028216483,70.35,Two year
2233-TXSIU,0.091954015,44.45,One year
9644-UMGQA,0.28126472,49.15,Month-to-month
3256-EZDBI,0.23094602,29.45,Month-to-month
8761-NSOBC,0.3364466,100.55,Month-to-month
0419-YAAPX,0.2730007,85.3,Month-to-month
8413-VONUO,0.7214309,95.65,Month-to-month
0872-CASZJ,0.07548849,69.1,One year
4726-DLWQN,0.15819934,70.35,Month-to-month
8164-OCKUJ,0.009186056,20.6,Two year
3094-JOJAI,0.32368863,74.15,Month-to-month
9494-MRNYX,0.55605626,75.05,Month-to-month
2599-CZABP,0.0977314,44.6,One year
7945-PRBVF,0.013925447,21.45,Two year
4544-RXFMG,0.10351909,43.45,One year
0859-YGKFW,0.02686619,20.05,One year
1150-FTQGN,0.0625023,94.15,One year
9223-UCPVT,0.7814107,94.4,Month-to-month
7196-LIWRH,0.023514604,19.55,Two year
5448-VWNAM,0.1315771,75.9,Month-to-month
1177-XZBJL,0.03579422,64.15,One year
3518-FSTWG,0.07219324,109.55,Two year
9330-VOFSZ,0.10310955,110.8,Two year
4351-QLCSU,0.6091492,55.0,Month-to-month
0939-EREMR,0.16990454,53.45,Month-to-month
9389-ACWBI,0.45048204,69.95,Month-to-month
5419-JPRRN,0.89557475,101.45,Month-to-month
3644-QXEHN,0.5638878,97.0,Month-to-month
2911-IJORQ,0.07839484,90.6,One year
5921-NGYRH,0.13807146,73.55,Month-to-month
2100-BDNSN,0.26424614,67.95,Month-to-month
5998-DZLYR,0.11534995,94.35,Two year
0488-GSLFR,0.82939637,69.5,Month-to-month
9318-NKNFC,0.27427888,18.85,Month-to-month
3985-HOYPM,0.023311084,19.4,One year
9728-FTTVZ,0.807107,69.2,Month-to-month
9548-LERKT,0.014303082,19.75,Two year
6576-FBXOJ,0.21777049,54.6,One year
4310-KEDTB,0.17962539,29.8,Month-to-month
7254-IQWOZ,0.7992986,69.65,Month-to-month
2474-BRUCM,0.36946583,101.85,Month-to-month
4062-HBMOS,0.52448744,103.05,Month-to-month
0742-NXBGR,0.8012345,82.3,Month-to-month
2676-ISHSF,0.29123053,20.3,Month-to-month
9236-NDUCW,0.026295066,35.1,Two year
4753-PADAS,0.22100355,105.7,One year
6103-QCKFX,0.10575741,56.25,Month-to-month
7781-EWARA,0.07832507,60.35,One year
6110-OHIHY,0.60288036,79.25,Month-to-month
7018-FPXHH,0.022436738,59.8,Two year
5889-LFOLL,0.74990696,84.6,Month-to-month
5708-EVONK,0.158256,93.4,Month-to-month
8708-XPXHZ,0.40759975,94.2,Month-to-month
0616-ATFGB,0.7102647,25.05,Month-to-month
0572-ZJKLT,0.05104497,99.65,Two year
5135-RDDQL,0.01601421,50.65,Two year
1353-LJWEM,0.22838937,60.9,Month-to-month
1794-SWWKL,0.23496093,59.65,Month-to-month
6166-YIPFO,0.027349291,64.7,Two year
7016-BPGEU,0.19149338,25.1,Month-to-month
6876-ADESB,0.5871722,48.95,Month-to-month
9332-GYWLO,0.29795367,54.85,Month-to-month
1963-SVUCV,0.56779283,45.3,Month-to-month
4184-VODJZ,0.18299939,91.35,One year
0220-EBGCE,0.7048371,85.85,Month-to-month
1092-WPIVQ,0.0146212885,25.1,Two year
7233-IOQNP,0.10754557,34.0,Month-to-month
2834-JKOOW,0.07395008,45.9,One year
2754-VDLTR,0.645675,95.2,Month-to-month
2400-FEQME,0.009452688,20.5,Two year
3190-XFANI,0.19263326,100.6,One year
7551-DACSP,0.26081306,55.3,Month-to-month
4957-SREEC,0.009164097,20.35,Two year
7235-NXZCP,0.6908416,74.85,Month-to-month
0230-UBYPQ,0.082092635,36.1,One year
4923-ADWXJ,0.13792014,65.8,Month-to-month
1763-KUAAW,0.03926715,20.35,One year
1104-TNLZA,0.5505184,105.8,Month-to-month
5195-KPUNQ,0.08564675,96.75,One year
0520-FDVVT,0.2429966,102.35,One year
3439-GVUSX,0.44585878,24.4,Month-to-month
1444-VVSGW,0.17709705,115.65,One year
5712-PTIWW,0.6624333,79.85,Month-to-month
5949-HGVJL,0.20733556,73.05,Month-to-month
5203-XEHAX,0.084582776,64.35,One year
1635-HDGFT,0.011646708,20.5,Two year
3315-TOTBP,0.48544124,76.0,Month-to-month
8050-XGRVL,0.032290604,54.75,One year
6661-HBGWL,0.4485919,104.75,Month-to-month
1518-VOWAV,0.23270139,74.65,Month-to-month
9828-QHFBK,0.1964931,51.15,Month-to-month
3908-MKIMJ,0.106654905,41.95,Two year
5012-YSPJJ,0.108630724,54.35,Month-to-month
5909-ECHUI,0.6750836,56.25,Month-to-month
1309-BXVOQ,0.55410606,106.1,Month-to-month
6728-VOIFY,0.17222811,96.0,One year
9317-WZPGV,0.67230886,79.75,Month-to-month
4891-NLUBA,0.021914674,61.45,Two year
2856-HYAPG,0.73735476,68.65,Month-to-month
8969-PRHFK,0.027317854,19.65,One year
0661-KQHNK,0.061666694,19.0,One year
8709-KRDVL,0.5396109,100.0,Month-to-month
4488-PSYCG,0.07820218,20.25,Month-to-month
1427-VERSM,0.3086214,98.7,Month-to-month
9801-NOSHQ,0.028770033,19.8,One year
6339-YPSAH,0.5803972,73.8,Month-to-month
3621-CEOVK,0.6800359,100.2,Month-to-month
6906-ANDWJ,0.5243565,74.9,Month-to-month
2159-TURXX,0.13889284,20.05,Month-to-month
1548-FEHVL,0.34342423,106.2,Month-to-month
3795-CAWEX,0.05482998,116.55,Two year
6215-NQCPY,0.6807844,99.7,Month-to-month
5647-URDKA,0.020293761,19.7,Two year
2229-DPMBI,0.01931685,19.5,Two year
9626-WEQRM,0.34620917,29.15,Month-to-month
2188-SXWVT,0.052281726,55.0,One year
6258-PVZWJ,0.01787872,90.8,Two year
1094-BKOSX,0.06851845,51.0,One year
6969-MVBAI,0.7327094,90.1,Month-to-month
2978-XXSOG,0.15848477,59.05,Month-to-month
2342-CKIAO,0.16857252,20.3,Month-to-month
6953-PBDIN,0.019440413,72.95,Two year
3898-BSJYF,0.114037715,73.55,One year
3938-YFPXD,0.02054893,84.3,Two year
7696-AMHOD,0.09893749,78.0,One year
2453-SAFNS,0.07066534,72.1,One year
9558-IHEZX,0.095619895,106.75,Two year
9617-UDPEU,0.039276876,19.25,One year
6340-DACFT,0.010549942,20.55,Two year
4955-VCWBI,0.023515163,20.0,One year
6813-GZQCG,0.015287443,24.65,Two year
7426-GSWPO,0.2818296,103.5,Month-to-month
3389-KTRXV,0.013548518,23.85,Two year
3118-UHVVQ,0.009050148,25.8,Two year
1031-IIDEO,0.8294366,70.85,Month-to-month
5832-XKAES,0.5492972,69.8,Month-to-month
3205-MXZRA,0.05910165,59.45,One year
4701-AHWMW,0.17830291,54.55,Month-to-month
8317-BVKSO,0.14708883,20.05,Month-to-month
5702-KVQRD,0.029317256,82.55,Two year
0083-PIVIK,0.04445023,81.25,One year
9210-IAHGH,0.22685172,70.75,Month-to-month
6169-PGNCD,0.019062078,74.3,Two year
0023-XUOPT,0.49816704,94.1,Month-to-month
4592-IWTJI,0.30338046,29.7,Month-to-month
4909-JOUPP,0.09124004,109.7,Two year
4657-FWVFY,0.3188518,96.35,Month-to-month
2257-BOVXD,0.2247013,66.6,Month-to-month
7729-JTEEC,0.63696086,44.5,Month-to-month
7632-MNYOY,0.14681834,110.9,One year
6518-LGAOV,0.4945678,105.0,Month-to-month
7242-QZLXF,0.6543331,25.3,Month-to-month
4576-CSAJH,0.058761958,55.15,One year
1000-AJSLD,0.35822853,20.1,Month-to-month
9696-RMYBA,0.60030854,80.1,Month-to-month
8690-UPCZI,0.061443813,69.05,One year
1062-LHZOD,0.7168175,69.9,Month-to-month
9770-LXDBK,0.16193146,20.4,Month-to-month
4086-WITJG,0.008899793,19.7,Two year
8344-WFMFH,0.28208548,50.1,Month-to-month
9600-NAXZN,0.5481093,101.4,Month-to-month
8822-KNBHV,0.09177502,83.45,One year
8404-FYDIB,0.31975403,86.65,Month-to-month
2791-SFVEW,0.10831941,20.15,Month-to-month
6457-USBER,0.8624635,80.8,Month-to-month
6762-NSODU,0.010712121,19.4,Two year
4662-EKDPQ,0.4773082,62.05,Month-to-month
9248-OJYKK,0.84534866,76.45,Month-to-month
9888-ZCUMM,0.017046787,60.05,Two year
3398-FSHON,0.74298126,91.3,Month-to-month
3319-DWOEP,0.7279536,95.75,Month-to-month
1074-WVEVG,0.024169438,20.35,One year
9979-RGMZT,0.3994429,94.05,One year
6437-UDQJM,0.029841462,84.1,Two year
1226-IENZN,0.64883566,78.75,Month-to-month
2108-GLPQB,0.12546784,55.55,Month-to-month
9259-PACGQ,0.13568588,62.65,Month-to-month
4415-IJZTP,0.8294764,74.5,Month-to-month
1465-VINDH,0.70217025,102.1,Month-to-month
5474-LAMUQ,0.023066318,20.1,One year
3468-DRVQJ,0.09056203,70.3,One year
1122-YJBCS,0.03738698,53.65,One year
4990-ALDGW,0.013658602,20.75,Two year
4816-OKWNX,0.14481796,103.4,One year
3315-IKYZQ,0.058031734,50.8,One year
